x	y	u	v
0.178295	0.263566	-0.0127951	0.0167069
0.178295	0.271318	-0.0130069	0.0174119
0.178295	0.27907	-0.0132274	0.0181286
0.178295	0.286822	-0.0134569	0.0188574
0.178295	0.294574	-0.0136958	0.0195988
0.178295	0.302326	-0.0139442	0.0203532
0.178295	0.310078	-0.0142024	0.0211211
0.178295	0.317829	-0.0144707	0.0219031
0.178295	0.325581	-0.0147493	0.0226996
0.178295	0.333333	-0.0150384	0.023511
0.178295	0.341085	-0.0153384	0.024338
0.178295	0.348837	-0.0156496	0.025181
0.178295	0.356589	-0.0159722	0.0260406
0.178295	0.364341	-0.0163065	0.0269173
0.178295	0.372093	-0.0166528	0.0278116
0.178295	0.379845	-0.0170116	0.0287241
0.178295	0.387597	-0.0173831	0.0296554
0.178295	0.395349	-0.0177678	0.0306061
0.178295	0.403101	-0.018166	0.0315766
0.178295	0.410853	-0.0185782	0.0325677
0.178295	0.418605	-0.0190048	0.0335799
0.178295	0.426357	-0.0194463	0.0346139
0.178295	0.434109	-0.0199033	0.0356702
0.178295	0.44186	-0.0203763	0.0367496
0.178295	0.449612	-0.0208658	0.0378525
0.178295	0.457364	-0.0213725	0.0389798
0.178295	0.465116	-0.021897	0.0401321
0.178295	0.472868	-0.02244	0.0413101
0.178295	0.48062	-0.0230024	0.0425143
0.178295	0.488372	-0.0235848	0.0437457
0.178295	0.496124	-0.0241881	0.0450047
0.178295	0.503876	-0.0248132	0.0462923
0.178295	0.511628	-0.0254611	0.047609
0.178295	0.51938	-0.0261329	0.0489556
0.178295	0.527132	-0.0268295	0.0503329
0.178295	0.534884	-0.0275523	0.0517417
0.178295	0.542636	-0.0283024	0.0531825
0.178295	0.550388	-0.0290811	0.0546563
0.178295	0.55814	-0.02989	0.0561637
0.178295	0.565891	-0.0307306	0.0577055
0.178295	0.573643	-0.0316045	0.0592825
0.178295	0.581395	-0.0325135	0.0608953
0.178295	0.589147	-0.0334594	0.0625446
0.178295	0.596899	-0.0344443	0.0642313
0.178295	0.604651	-0.0354704	0.0659559
0.178295	0.612403	-0.0365399	0.0677191
0.178295	0.620155	-0.0376553	0.0695215
0.178295	0.627907	-0.0388193	0.0713636
0.178295	0.635659	-0.0400346	0.0732459
0.178295	0.643411	-0.0413043	0.0751689
0.178295	0.651163	-0.0426315	0.0771328
0.178295	0.658915	-0.0440195	0.0791378
0.178295	0.666667	-0.045472	0.0811841
0.178295	0.674419	-0.0469926	0.0832715
0.178295	0.682171	-0.0485852	0.0853997
0.178295	0.689922	-0.0502537	0.0875683
0.178295	0.697674	-0.0520022	0.0897763
0.178295	0.705426	-0.0538347	0.0920228
0.178295	0.713178	-0.0557551	0.094306
0.178295	0.72093	-0.0577672	0.0966241
0.178295	0.728682	-0.0598741	0.0989742
0.178295	0.736434	-0.0620784	0.101353
0.178295	0.744186	-0.0643815	0.103756
0.178295	0.751938	-0.0667832	0.106179
0.178295	0.75969	-0.0692814	0.108613
0.178295	0.767442	-0.0718709	0.111051
0.178295	0.775194	-0.0745426	0.113483
0.178295	0.782946	-0.0772823	0.115895
0.178295	0.790698	-0.0800688	0.118272
0.178295	0.79845	-0.0828722	0.120594
0.178295	0.806202	-0.0856516	0.122837
0.178295	0.813953	-0.0883513	0.124971
0.178295	0.821705	-0.0908981	0.126961
0.178295	0.829457	-0.0931959	0.128763
0.178295	0.837209	-0.0951213	0.130324
0.178295	0.844961	-0.0965164	0.131583
0.178295	0.852713	-0.0971818	0.132466
0.178295	0.860465	-0.0968681	0.132885
0.178295	0.868217	-0.095265	0.132739
0.178295	0.875969	-0.0919903	0.131916
0.178295	0.883721	-0.0865761	0.130286
0.178295	0.891473	-0.0784538	0.12771
0.178295	0.899225	-0.0669369	0.124043
0.178295	0.906977	-0.0512029	0.119136
0.178295	0.914729	-0.0302746	0.112855
0.178295	0.922481	-0.00300253	0.10509
0.178295	0.930233	0.0319456	0.0957831
0.178295	0.937984	0.0760836	0.0849556
0.178295	0.945736	0.131079	0.0727486
0.178295	0.953488	0.198681	0.0594655
0.178295	0.96124	0.280585	0.0456152
0.178295	0.968992	0.378188	0.0319413
0.178295	0.976744	0.492243	0.0194188
0.178295	0.984496	0.622386	0.00918899
0.178295	0.992248	0.766611	0.00240824
0.186047	0.00775194	-0.000679949	4.11733e-05
0.186047	0.0155039	-0.00183311	0.00014714
0.186047	0.0232558	-0.00290105	0.000311511
0.186047	0.0310078	-0.00388338	0.000528264
0.186047	0.0387597	-0.00478098	0.000791767
0.186047	0.0465116	-0.00559586	0.0010968
0.186047	0.0542636	-0.00633113	0.00143859
0.186047	0.0620155	-0.0069908	0.00181275
0.186047	0.0697674	-0.00757961	0.00221537
0.186047	0.0775194	-0.00810293	0.00264295
0.186047	0.0852713	-0.00856648	0.00309237
0.186047	0.0930233	-0.00897624	0.00356095
0.186047	0.100775	-0.00933825	0.00404634
0.186047	0.108527	-0.0096585	0.00454654
0.186047	0.116279	-0.00994276	0.0050599
0.186047	0.124031	-0.0101965	0.00558502
0.186047	0.131783	-0.010425	0.00612078
0.186047	0.139535	-0.0106328	0.00666629
0.186047	0.147287	-0.0108244	0.00722087
0.186047	0.155039	-0.0110035	0.00778401
0.186047	0.162791	-0.0111736	0.00835538
0.186047	0.170543	-0.0113376	0.00893474
0.186047	0.178295	-0.0114982	0.00952201
0.186047	0.186047	-0.0116575	0.0101172
0.186047	0.193798	-0.0118176	0.0107203
0.186047	0.20155	-0.0119798	0.0113316
0.186047	0.209302	-0.0121457	0.0119512
0.186047	0.217054	-0.0123163	0.0125794
0.186047	0.224806	-0.0124925	0.0132165
0.186047	0.232558	-0.0126752	0.0138627
0.186047	0.24031	-0.0128649	0.0145185
0.186047	0.248062	-0.0130623	0.0151841
0.186047	0.255814	-0.0132678	0.0158601
0.186047	0.263566	-0.0134817	0.0165467
0.186047	0.271318	-0.0137046	0.0172444
0.186047	0.27907	-0.0139366	0.0179537
0.186047	0.286822	-0.0141781	0.0186749
0.186047	0.294574	-0.0144294	0.0194085
0.186047	0.302326	-0.0146907	0.020155
0.186047	0.310078	-0.0149622	0.0209148
0.186047	0.317829	-0.0152443	0.0216884
0.186047	0.325581	-0.0155372	0.0224763
0.186047	0.333333	-0.0158411	0.023279
0.186047	0.341085	-0.0161564	0.024097
0.186047	0.348837	-0.0164833	0.0249307
0.186047	0.356589	-0.0168222	0.0257807
0.186047	0.364341	-0.0171733	0.0266475
0.186047	0.372093	-0.017537	0.0275317
0.186047	0.379845	-0.0179136	0.0284337
0.186047	0.387597	-0.0183035	0.0293542
0.186047	0.395349	-0.0187072	0.0302936
0.186047	0.403101	-0.0191249	0.0312526
0.186047	0.410853	-0.0195572	0.0322316
0.186047	0.418605	-0.0200045	0.0332314
0.186047	0.426357	-0.0204673	0.0342524
0.186047	0.434109	-0.0209462	0.0352953
0.186047	0.44186	-0.0214416	0.0363606
0.186047	0.449612	-0.0219542	0.037449
0.186047	0.457364	-0.0224846	0.0385611
0.186047	0.465116	-0.0230334	0.0396975
0.186047	0.472868	-0.0236014	0.0408589
0.186047	0.48062	-0.0241893	0.0420458
0.186047	0.488372	-0.0247979	0.043259
0.186047	0.496124	-0.0254281	0.0444991
0.186047	0.503876	-0.0260808	0.0457667
0.186047	0.511628	-0.0267569	0.0470625
0.186047	0.51938	-0.0274575	0.0483871
0.186047	0.527132	-0.0281837	0.0497413
0.186047	0.534884	-0.0289366	0.0511256
0.186047	0.542636	-0.0297175	0.0525408
0.186047	0.550388	-0.0305278	0.0539875
0.186047	0.55814	-0.0313689	0.0554663
0.186047	0.565891	-0.0322422	0.0569779
0.186047	0.573643	-0.0331495	0.0585229
0.186047	0.581395	-0.0340924	0.0601019
0.186047	0.589147	-0.0350729	0.0617155
0.186047	0.596899	-0.036093	0.0633641
0.186047	0.604651	-0.0371547	0.0650484
0.186047	0.612403	-0.0382603	0.0667688
0.186047	0.620155	-0.0394122	0.0685258
0.186047	0.627907	-0.0406131	0.0703196
0.186047	0.635659	-0.0418655	0.0721505
0.186047	0.643411	-0.0431725	0.0740188
0.186047	0.651163	-0.0445371	0.0759245
0.186047	0.658915	-0.0459626	0.0778675
0.186047	0.666667	-0.0474522	0.0798477
0.186047	0.674419	-0.0490096	0.0818647
0.186047	0.682171	-0.0506384	0.0839179
0.186047	0.689922	-0.0523422	0.0860065
0.186047	0.697674	-0.0541249	0.0881293
0.186047	0.705426	-0.0559902	0.0902848
0.186047	0.713178	-0.0579415	0.0924711
0.186047	0.72093	-0.0599819	0.0946858
0.186047	0.728682	-0.0621142	0.0969258
0.186047	0.736434	-0.06434	0.0991874
0.186047	0.744186	-0.0666598	0.101466
0.186047	0.751938	-0.0690726	0.103755
0.186047	0.75969	-0.0715747	0.106048
0.186047	0.767442	-0.0741592	0.108337
0.186047	0.775194	-0.0768152	0.110609
0.186047	0.782946	-0.0795258	0.112853
0.186047	0.790698	-0.0822671	0.115051
0.186047	0.79845	-0.0850055	0.117184
0.186047	0.806202	-0.0876957	0.119228
0.186047	0.813953	-0.0902769	0.121154
0.186047	0.821705	-0.0926696	0.122925
0.186047	0.829457	-0.0947705	0.1245
0.186047	0.837209	-0.0964478	0.125827
0.186047	0.844961	-0.0975339	0.126844
0.186047	0.852713	-0.0978188	0.127481
0.186047	0.860465	-0.0970412	0.127654
0.186047	0.868217	-0.0948785	0.127268
0.186047	0.875969	-0.0909362	0.126214
0.186047	0.883721	-0.084735	0.124372
0.186047	0.891473	-0.0756973	0.121616
0.186047	0.899225	-0.0631321	0.117811
0.186047	0.906977	-0.0462194	0.112828
0.186047	0.914729	-0.0239958	0.106549
0.186047	0.922481	0.00465877	0.0988876
0.186047	0.930233	0.0410258	0.0898074
0.186047	0.937984	0.08654	0.079351
0.186047	0.945736	0.142756	0.0676736
0.186047	0.953488	0.211274	0.0550808
0.186047	0.96124	0.293602	0.0420635
0.186047	0.968992	0.390933	0.0293188
0.186047	0.976744	0.503822	0.0177398
0.186047	0.984496	0.631774	0.00835154
0.186047	0.992248	0.77279	0.0021728
0.193798	0.00775194	-0.000720635	4.06865e-05
0.193798	0.0155039	-0.00193788	0.000145463
0.193798	0.0232558	-0.00306362	0.000308037
0.193798	0.0310078	-0.00409781	0.000522468
0.193798	0.0387597	-0.0050417	0.000783192
0.193798	0.0465116	-0.00589772	0.00108505
0.193798	0.0542636	-0.00666938	0.00142329
0.193798	0.0620155	-0.0073611	0.0017936
0.193798	0.0697674	-0.00797809	0.00219207
0.193798	0.0775194	-0.00852609	0.00261523
0.193798	0.0852713	-0.00901125	0.00306001
0.193798	0.0930233	-0.00943994	0.0035237
0.193798	0.100775	-0.00981856	0.004004
0.193798	0.108527	-0.0101534	0.00449893
0.193798	0.116279	-0.0104507	0.00500683
0.193798	0.124031	-0.010716	0.00552632
0.193798	0.131783	-0.010955	0.0060563
0.193798	0.139535	-0.0111724	0.00659587
0.193798	0.147287	-0.0113729	0.00714437
0.193798	0.155039	-0.0115604	0.0077013
0.193798	0.162791	-0.0117386	0.00826632
0.193798	0.170543	-0.0119105	0.00883922
0.193798	0.178295	-0.0120789	0.0094199
0.193798	0.186047	-0.012246	0.0100084
0.193798	0.193798	-0.0124139	0.0106047
0.193798	0.20155	-0.0125842	0.011209
0.193798	0.209302	-0.0127582	0.0118216
0.193798	0.217054	-0.0129373	0.0124426
0.193798	0.224806	-0.0131222	0.0130723
0.193798	0.232558	-0.013314	0.0137111
0.193798	0.24031	-0.0135131	0.0143593
0.193798	0.248062	-0.0137202	0.0150172
0.193798	0.255814	-0.0139358	0.0156853
0.193798	0.263566	-0.0141604	0.0163639
0.193798	0.271318	-0.0143942	0.0170535
0.193798	0.27907	-0.0146375	0.0177544
0.193798	0.286822	-0.0148908	0.0184671
0.193798	0.294574	-0.0151543	0.0191921
0.193798	0.302326	-0.0154283	0.0199297
0.193798	0.310078	-0.0157129	0.0206804
0.193798	0.317829	-0.0160086	0.0214447
0.193798	0.325581	-0.0163155	0.0222231
0.193798	0.333333	-0.016634	0.023016
0.193798	0.341085	-0.0169643	0.0238239
0.193798	0.348837	-0.0173067	0.0246473
0.193798	0.356589	-0.0176616	0.0254867
0.193798	0.364341	-0.0180292	0.0263426
0.193798	0.372093	-0.0184099	0.0272156
0.193798	0.379845	-0.0188041	0.028106
0.193798	0.387597	-0.0192121	0.0290145
0.193798	0.395349	-0.0196343	0.0299416
0.193798	0.403101	-0.0200711	0.0308878
0.193798	0.410853	-0.0205231	0.0318537
0.193798	0.418605	-0.0209906	0.0328398
0.193798	0.426357	-0.0214742	0.0338467
0.193798	0.434109	-0.0219744	0.0348749
0.193798	0.44186	-0.0224917	0.035925
0.193798	0.449612	-0.0230267	0.0369975
0.193798	0.457364	-0.0235802	0.0380931
0.193798	0.465116	-0.0241526	0.0392124
0.193798	0.472868	-0.0247449	0.0403559
0.193798	0.48062	-0.0253576	0.0415242
0.193798	0.488372	-0.0259916	0.0427179
0.193798	0.496124	-0.0266478	0.0439376
0.193798	0.503876	-0.0273271	0.0451839
0.193798	0.511628	-0.0280304	0.0464573
0.193798	0.51938	-0.0287588	0.0477586
0.193798	0.527132	-0.0295133	0.0490882
0.193798	0.534884	-0.0302952	0.0504468
0.193798	0.542636	-0.0311056	0.0518349
0.193798	0.550388	-0.031946	0.053253
0.193798	0.55814	-0.0328176	0.0547018
0.193798	0.565891	-0.0337221	0.0561818
0.193798	0.573643	-0.0346611	0.0576934
0.193798	0.581395	-0.0356362	0.0592371
0.193798	0.589147	-0.0366493	0.0608135
0.193798	0.596899	-0.0377023	0.0624228
0.193798	0.604651	-0.0387973	0.0640655
0.193798	0.612403	-0.0399366	0.0657418
0.193798	0.620155	-0.0411224	0.067452
0.193798	0.627907	-0.0423574	0.0691963
0.193798	0.635659	-0.043644	0.0709748
0.193798	0.643411	-0.0449851	0.0727874
0.193798	0.651163	-0.0463837	0.074634
0.193798	0.658915	-0.0478429	0.0765143
0.193798	0.666667	-0.0493658	0.0784278
0.193798	0.674419	-0.0509558	0.080374
0.193798	0.682171	-0.0526163	0.082352
0.193798	0.689922	-0.0543508	0.0843606
0.193798	0.697674	-0.0561628	0.0863984
0.193798	0.705426	-0.0580554	0.0884637
0.193798	0.713178	-0.0600319	0.0905541
0.193798	0.72093	-0.0620947	0.0926669
0.193798	0.728682	-0.064246	0.0947988
0.193798	0.736434	-0.0664867	0.0969455
0.193798	0.744186	-0.0688164	0.0991021
0.193798	0.751938	-0.0712329	0.101262
0.193798	0.75969	-0.0737312	0.103419
0.193798	0.767442	-0.0763029	0.105563
0.193798	0.775194	-0.0789349	0.107682
0.193798	0.782946	-0.0816081	0.109765
0.193798	0.790698	-0.0842956	0.111793
0.193798	0.79845	-0.0869604	0.113748
0.193798	0.806202	-0.0895528	0.115605
0.193798	0.813953	-0.0920071	0.117335
0.193798	0.821705	-0.0942379	0.118904
0.193798	0.829457	-0.096135	0.120268
0.193798	0.837209	-0.0975583	0.121379
0.193798	0.844961	-0.0983315	0.122176
0.193798	0.852713	-0.0982346	0.122592
0.193798	0.860465	-0.0969952	0.122546
0.193798	0.868217	-0.0942801	0.121948
0.193798	0.875969	-0.0896836	0.120695
0.193798	0.883721	-0.082717	0.118677
0.193798	0.891473	-0.0727958	0.115775
0.193798	0.899225	-0.0592268	0.11187
0.193798	0.906977	-0.0411954	0.106846
0.193798	0.914729	-0.0177538	0.100604
0.193798	0.922481	0.0121871	0.0930758
0.193798	0.930233	0.0498577	0.0842439
0.193798	0.937984	0.0966163	0.0741676
0.193798	0.945736	0.153911	0.0630124
0.193798	0.953488	0.223204	0.0510826
0.193798	0.96124	0.305836	0.0388489
0.193798	0.968992	0.402818	0.0269631
0.193798	0.976744	0.514542	0.0162434
0.193798	0.984496	0.640406	0.00761132
0.193798	0.992248	0.778434	0.0019671
0.20155	0.00775194	-0.000760797	4.01621e-05
0.20155	0.0155039	-0.00204135	0.000143633
0.20155	0.0232558	-0.0032242	0.000304217
0.20155	0.0310078	-0.00430965	0.000516059
0.20155	0.0387597	-0.00529931	0.000773668
0.20155	0.0465116	-0.006196	0.00107194
0.20155	0.0542636	-0.00700363	0.0014062
0.20155	0.0620155	-0.00772705	0.00177215
0.20155	0.0697674	-0.00837188	0.00216594
0.20155	0.0775194	-0.00894427	0.00258412
0.20155	0.0852713	-0.00945078	0.00302364
0.20155	0.0930233	-0.00989814	0.00348185
0.20155	0.100775	-0.0102931	0.00395643
0.20155	0.108527	-0.0106424	0.00444544
0.20155	0.116279	-0.0109524	0.00494723
0.20155	0.124031	-0.0112292	0.00546043
0.20155	0.131783	-0.0114785	0.00598395
0.20155	0.139535	-0.0117054	0.00651692
0.20155	0.147287	-0.0119146	0.00705867
0.20155	0.155039	-0.0121105	0.00760871
0.20155	0.162791	-0.0122966	0.00816671
0.20155	0.170543	-0.0124762	0.00873245
0.20155	0.178295	-0.0126523	0.00930586
0.20155	0.186047	-0.0128271	0.00988691
0.20155	0.193798	-0.0130027	0.0104757
0.20155	0.20155	-0.0131808	0.0110724
0.20155	0.209302	-0.013363	0.0116772
0.20155	0.217054	-0.0135504	0.0122902
0.20155	0.224806	-0.0137439	0.012912
0.20155	0.232558	-0.0139446	0.0135426
0.20155	0.24031	-0.014153	0.0141824
0.20155	0.248062	-0.0143697	0.0148319
0.20155	0.255814	-0.0145953	0.0154914
0.20155	0.263566	-0.0148302	0.0161613
0.20155	0.271318	-0.0150748	0.0168419
0.20155	0.27907	-0.0153293	0.0175337
0.20155	0.286822	-0.0155942	0.0182371
0.20155	0.294574	-0.0158698	0.0189525
0.20155	0.302326	-0.0161562	0.0196804
0.20155	0.310078	-0.0164537	0.0204212
0.20155	0.317829	-0.0167628	0.0211754
0.20155	0.325581	-0.0170835	0.0219433
0.20155	0.333333	-0.0174163	0.0227256
0.20155	0.341085	-0.0177613	0.0235226
0.20155	0.348837	-0.0181189	0.0243348
0.20155	0.356589	-0.0184895	0.0251627
0.20155	0.364341	-0.0188733	0.0260068
0.20155	0.372093	-0.0192707	0.0268675
0.20155	0.379845	-0.019682	0.0277454
0.20155	0.387597	-0.0201077	0.028641
0.20155	0.395349	-0.0205481	0.0295548
0.20155	0.403101	-0.0210036	0.0304873
0.20155	0.410853	-0.0214748	0.031439
0.20155	0.418605	-0.021962	0.0324104
0.20155	0.426357	-0.0224659	0.0334021
0.20155	0.434109	-0.0229868	0.0344146
0.20155	0.44186	-0.0235255	0.0354484
0.20155	0.449612	-0.0240824	0.036504
0.20155	0.457364	-0.0246582	0.0375821
0.20155	0.465116	-0.0252537	0.0386831
0.20155	0.472868	-0.0258694	0.0398076
0.20155	0.48062	-0.0265061	0.0409561
0.20155	0.488372	-0.0271647	0.0421292
0.20155	0.496124	-0.027846	0.0433274
0.20155	0.503876	-0.028551	0.0445512
0.20155	0.511628	-0.0292804	0.0458012
0.20155	0.51938	-0.0300355	0.0470779
0.20155	0.527132	-0.0308172	0.0483819
0.20155	0.534884	-0.0316268	0.0497135
0.20155	0.542636	-0.0324655	0.0510733
0.20155	0.550388	-0.0333345	0.0524618
0.20155	0.55814	-0.0342353	0.0538795
0.20155	0.565891	-0.0351693	0.0553266
0.20155	0.573643	-0.0361382	0.0568038
0.20155	0.581395	-0.0371436	0.0583112
0.20155	0.589147	-0.0381873	0.0598493
0.20155	0.596899	-0.0392713	0.0614182
0.20155	0.604651	-0.0403974	0.0630183
0.20155	0.612403	-0.041568	0.0646497
0.20155	0.620155	-0.0427852	0.0663124
0.20155	0.627907	-0.0440514	0.0680064
0.20155	0.635659	-0.0453693	0.0697318
0.20155	0.643411	-0.0467415	0.0714881
0.20155	0.651163	-0.0481708	0.0732752
0.20155	0.658915	-0.0496601	0.0750925
0.20155	0.666667	-0.0512126	0.0769393
0.20155	0.674419	-0.0528313	0.0788148
0.20155	0.682171	-0.0545194	0.0807179
0.20155	0.689922	-0.0562801	0.0826471
0.20155	0.697674	-0.0581165	0.0846009
0.20155	0.705426	-0.0600316	0.086577
0.20155	0.713178	-0.062028	0.0885731
0.20155	0.72093	-0.0641077	0.0905861
0.20155	0.728682	-0.0662722	0.0926123
0.20155	0.736434	-0.0685217	0.0946472
0.20155	0.744186	-0.0708549	0.0966857
0.20155	0.751938	-0.0732684	0.0987212
0.20155	0.75969	-0.0757561	0.100746
0.20155	0.767442	-0.0783078	0.102751
0.20155	0.775194	-0.0809086	0.104725
0.20155	0.782946	-0.083537	0.106654
0.20155	0.790698	-0.0861633	0.108521
0.20155	0.79845	-0.088747	0.110308
0.20155	0.806202	-0.0912345	0.11199
0.20155	0.813953	-0.0935551	0.113538
0.20155	0.821705	-0.0956177	0.114917
0.20155	0.829457	-0.0973055	0.116088
0.20155	0.837209	-0.0984711	0.117001
0.20155	0.844961	-0.0989295	0.117599
0.20155	0.852713	-0.0984514	0.117816
0.20155	0.860465	-0.0967548	0.117575
0.20155	0.868217	-0.0934963	0.116792
0.20155	0.875969	-0.0882611	0.115369
0.20155	0.883721	-0.0805524	0.113204
0.20155	0.891473	-0.0697809	0.11019
0.20155	0.899225	-0.0552532	0.106216
0.20155	0.906977	-0.0361619	0.101182
0.20155	0.914729	-0.0115767	0.0950052
0.20155	0.922481	0.0195594	0.0876329
0.20155	0.930233	0.0584263	0.0790642
0.20155	0.937984	0.106309	0.0693716
0.20155	0.945736	0.164555	0.0587274
0.20155	0.953488	0.2345	0.0474314
0.20155	0.96124	0.317334	0.0359334
0.20155	0.968992	0.41391	0.0248416
0.20155	0.976744	0.524478	0.0149053
0.20155	0.984496	0.648357	0.00695457
0.20155	0.992248	0.783602	0.00178656
0.209302	0.00775194	-0.000800403	3.96059e-05
0.209302	0.0155039	-0.00214342	0.000141671
0.209302	0.0232558	-0.00338263	0.000300099
0.209302	0.0310078	-0.00451868	0.00050912
0.209302	0.0387597	-0.00555351	0.000763321
0.209302	0.0465116	-0.00649035	0.00105767
0.209302	0.0542636	-0.00733349	0.00138754
0.209302	0.0620155	-0.00808821	0.00174869
0.209302	0.0697674	-0.00876051	0.00213732
0.209302	0.0775194	-0.00935696	0.00255002
0.209302	0.0852713	-0.00988452	0.00298376
0.209302	0.0930233	-0.0103503	0.00343593
0.209302	0.100775	-0.0107614	0.00390423
0.209302	0.108527	-0.0111249	0.00438675
0.209302	0.116279	-0.0114475	0.00488184
0.209302	0.124031	-0.0117356	0.00538816
0.209302	0.131783	-0.0119949	0.00590464
0.209302	0.139535	-0.0122311	0.0064304
0.209302	0.147287	-0.012449	0.00696479
0.209302	0.155039	-0.012653	0.00750734
0.209302	0.162791	-0.0128469	0.0080577
0.209302	0.170543	-0.0130342	0.00861567
0.209302	0.178295	-0.0132178	0.00918118
0.209302	0.186047	-0.0134001	0.00975421
0.209302	0.193798	-0.0135833	0.0103348
0.209302	0.20155	-0.0137692	0.0109232
0.209302	0.209302	-0.0139594	0.0115196
0.209302	0.217054	-0.0141549	0.0121241
0.209302	0.224806	-0.014357	0.0127371
0.209302	0.232558	-0.0145664	0.0133589
0.209302	0.24031	-0.0147839	0.0139898
0.209302	0.248062	-0.0150101	0.0146302
0.209302	0.255814	-0.0152455	0.0152804
0.209302	0.263566	-0.0154906	0.0159408
0.209302	0.271318	-0.0157458	0.0166117
0.209302	0.27907	-0.0160113	0.0172937
0.209302	0.286822	-0.0162876	0.0179871
0.209302	0.294574	-0.016575	0.0186923
0.209302	0.302326	-0.0168736	0.0194098
0.209302	0.310078	-0.0171839	0.0201399
0.209302	0.317829	-0.017506	0.0208831
0.209302	0.325581	-0.0178403	0.02164
0.209302	0.333333	-0.0181871	0.0224108
0.209302	0.341085	-0.0185466	0.0231961
0.209302	0.348837	-0.0189191	0.0239963
0.209302	0.356589	-0.0193051	0.0248119
0.209302	0.364341	-0.0197047	0.0256433
0.209302	0.372093	-0.0201184	0.0264911
0.209302	0.379845	-0.0205466	0.0273556
0.209302	0.387597	-0.0209895	0.0282375
0.209302	0.395349	-0.0214477	0.0291371
0.209302	0.403101	-0.0219215	0.030055
0.209302	0.410853	-0.0224114	0.0309916
0.209302	0.418605	-0.0229179	0.0319475
0.209302	0.426357	-0.0234415	0.0329231
0.209302	0.434109	-0.0239827	0.033919
0.209302	0.44186	-0.0245421	0.0349355
0.209302	0.449612	-0.0251202	0.0359734
0.209302	0.457364	-0.0257178	0.037033
0.209302	0.465116	-0.0263355	0.0381148
0.209302	0.472868	-0.0269739	0.0392194
0.209302	0.48062	-0.0276339	0.0403472
0.209302	0.488372	-0.0283163	0.0414987
0.209302	0.496124	-0.0290218	0.0426744
0.209302	0.503876	-0.0297514	0.0438749
0.209302	0.511628	-0.030506	0.0451005
0.209302	0.51938	-0.0312867	0.0463517
0.209302	0.527132	-0.0320945	0.047629
0.209302	0.534884	-0.0329306	0.0489327
0.209302	0.542636	-0.0337961	0.0502634
0.209302	0.550388	-0.0346924	0.0516214
0.209302	0.55814	-0.0356209	0.0530069
0.209302	0.565891	-0.0365829	0.0544205
0.209302	0.573643	-0.03758	0.0558623
0.209302	0.581395	-0.0386139	0.0573326
0.209302	0.589147	-0.0396864	0.0588317
0.209302	0.596899	-0.0407992	0.0603596
0.209302	0.604651	-0.0419543	0.0619164
0.209302	0.612403	-0.0431538	0.0635022
0.209302	0.620155	-0.0443999	0.065117
0.209302	0.627907	-0.0456949	0.0667604
0.209302	0.635659	-0.0470412	0.0684323
0.209302	0.643411	-0.0484415	0.0701323
0.209302	0.651163	-0.0498983	0.0718598
0.209302	0.658915	-0.0514145	0.0736142
0.209302	0.666667	-0.052993	0.0753946
0.209302	0.674419	-0.0546366	0.0771999
0.209302	0.682171	-0.0563483	0.0790288
0.209302	0.689922	-0.058131	0.0808797
0.209302	0.697674	-0.0599875	0.0827507
0.209302	0.705426	-0.0619204	0.0846395
0.209302	0.713178	-0.0639318	0.0865433
0.209302	0.72093	-0.0660233	0.0884589
0.209302	0.728682	-0.0681956	0.0903823
0.209302	0.736434	-0.0704483	0.0923089
0.209302	0.744186	-0.0727792	0.0942333
0.209302	0.751938	-0.0751839	0.0961487
0.209302	0.75969	-0.0776547	0.0980473
0.209302	0.767442	-0.0801802	0.0999197
0.209302	0.775194	-0.0827433	0.101754
0.209302	0.782946	-0.0853205	0.103538
0.209302	0.790698	-0.0878791	0.105254
0.209302	0.79845	-0.0903755	0.106882
0.209302	0.806202	-0.092752	0.1084
0.209302	0.813953	-0.0949334	0.109778
0.209302	0.821705	-0.096823	0.110983
0.209302	0.829457	-0.098298	0.111976
0.209302	0.837209	-0.0992035	0.112708
0.209302	0.844961	-0.0993469	0.113126
0.209302	0.852713	-0.0984902	0.113164
0.209302	0.860465	-0.0963425	0.112752
0.209302	0.868217	-0.0925516	0.111807
0.209302	0.875969	-0.0866945	0.110241
0.209302	0.883721	-0.0782683	0.107957
0.209302	0.891473	-0.0666802	0.104856
0.209302	0.899225	-0.0512386	0.100841
0.209302	0.906977	-0.0311448	0.0958244
0.209302	0.914729	-0.00548749	0.0897352
0.209302	0.922481	0.0267579	0.0825367
0.209302	0.930233	0.0667217	0.0742413
0.209302	0.937984	0.115619	0.0649317
0.209302	0.945736	0.174703	0.0547844
0.209302	0.953488	0.245192	0.0440926
0.209302	0.96124	0.328142	0.0332842
0.209302	0.968992	0.424268	0.0229265
0.209302	0.976744	0.533699	0.0137055
0.209302	0.984496	0.655693	0.00636989
0.209302	0.992248	0.788344	0.00162748
0.217054	0.00775194	-0.000839425	3.90219e-05
0.217054	0.0155039	-0.00224399	0.000139595
0.217054	0.0232558	-0.00353876	0.00029572
0.217054	0.0310078	-0.00472467	0.000501716
0.217054	0.0387597	-0.00580405	0.000752251
0.217054	0.0465116	-0.00678046	0.00104237
0.217054	0.0542636	-0.00765862	0.00136749
0.217054	0.0620155	-0.00844418	0.00172346
0.217054	0.0697674	-0.00914355	0.00210651
0.217054	0.0775194	-0.00976372	0.00251327
