x	y	u	v
0.224806	0.899225	-0.00955004	0.113488
0.224806	0.906977	0.0117319	0.10646
0.224806	0.914729	0.037978	0.0984452
0.224806	0.922481	0.0701578	0.0894511
0.224806	0.930233	0.109367	0.079533
0.224806	0.937984	0.156802	0.068812
0.224806	0.945736	0.213716	0.0574936
0.224806	0.953488	0.281327	0.0458856
0.224806	0.96124	0.36069	0.034411
0.224806	0.968992	0.452509	0.0236082
0.224806	0.976744	0.5569	0.0141115
0.224806	0.984496	0.673124	0.00660333
0.224806	0.992248	0.799326	0.00173214
0.232558	0.00775194	-0.000793163	4.18633e-05
0.232558	0.0155039	-0.00221595	0.000153754
0.232558	0.0232558	-0.00357727	0.000330815
0.232558	0.0310078	-0.00487829	0.000568513
0.232558	0.0387597	-0.0061202	0.00086262
0.232558	0.0465116	-0.00730419	0.0012092
0.232558	0.0542636	-0.00843157	0.00160461
0.232558	0.0620155	-0.00950373	0.00204546
0.232558	0.0697674	-0.0105222	0.00252862
0.232558	0.0775194	-0.0114886	0.0030512
0.232558	0.0852713	-0.0124048	0.00361055
0.232558	0.0930233	-0.0132728	0.00420421
0.232558	0.100775	-0.0140946	0.00482995
0.232558	0.108527	-0.0148724	0.00548574
0.232558	0.116279	-0.0156087	0.0061697
0.232558	0.124031	-0.0163058	0.00688017
0.232558	0.131783	-0.0169663	0.00761563
0.232558	0.139535	-0.0175928	0.00837472
0.232558	0.147287	-0.0181878	0.00915624
0.232558	0.155039	-0.018754	0.0099591
0.232558	0.162791	-0.0192941	0.0107824
0.232558	0.170543	-0.0198106	0.0116253
0.232558	0.178295	-0.0203062	0.0124871
0.232558	0.186047	-0.0207834	0.0133672
0.232558	0.193798	-0.0212446	0.0142652
0.232558	0.20155	-0.0216922	0.0151807
0.232558	0.209302	-0.0221285	0.0161133
0.232558	0.217054	-0.0225557	0.0170629
0.232558	0.224806	-0.0229759	0.0180294
0.232558	0.232558	-0.0233911	0.0190126
0.232558	0.24031	-0.0238031	0.0200126
0.232558	0.248062	-0.0242137	0.0210295
0.232558	0.255814	-0.0246245	0.0220633
0.232558	0.263566	-0.025037	0.0231142
0.232558	0.271318	-0.0254526	0.0241824
0.232558	0.27907	-0.0258726	0.0252683
0.232558	0.286822	-0.0262981	0.026372
0.232558	0.294574	-0.0267303	0.0274938
0.232558	0.302326	-0.0271702	0.0286342
0.232558	0.310078	-0.0276186	0.0297934
0.232558	0.317829	-0.0280763	0.0309719
0.232558	0.325581	-0.028544	0.03217
0.232558	0.333333	-0.0290225	0.0333881
0.232558	0.341085	-0.0295122	0.0346267
0.232558	0.348837	-0.0300137	0.0358861
0.232558	0.356589	-0.0305275	0.0371667
0.232558	0.364341	-0.031054	0.038469
0.232558	0.372093	-0.0315936	0.0397935
0.232558	0.379845	-0.0321466	0.0411403
0.232558	0.387597	-0.0327132	0.0425101
0.232558	0.395349	-0.0332939	0.0439031
0.232558	0.403101	-0.0338888	0.0453197
0.232558	0.410853	-0.0344982	0.0467603
0.232558	0.418605	-0.0351224	0.0482251
0.232558	0.426357	-0.0357615	0.0497146
0.232558	0.434109	-0.0364157	0.0512289
0.232558	0.44186	-0.0370853	0.0527684
0.232558	0.449612	-0.0377706	0.0543333
0.232558	0.457364	-0.0384717	0.0559237
0.232558	0.465116	-0.0391889	0.0575398
0.232558	0.472868	-0.0399225	0.0591818
0.232558	0.48062	-0.0406728	0.0608498
0.232558	0.488372	-0.04144	0.0625438
0.232558	0.496124	-0.0422244	0.0642638
0.232558	0.503876	-0.0430265	0.0660097
0.232558	0.511628	-0.0438467	0.0677815
0.232558	0.51938	-0.0446852	0.069579
0.232558	0.527132	-0.0455426	0.071402
0.232558	0.534884	-0.0464194	0.0732502
0.232558	0.542636	-0.047316	0.0751232
0.232558	0.550388	-0.0482329	0.0770207
0.232558	0.55814	-0.0491708	0.0789421
0.232558	0.565891	-0.0501301	0.0808868
0.232558	0.573643	-0.0511115	0.0828541
0.232558	0.581395	-0.0521156	0.0848432
0.232558	0.589147	-0.0531428	0.0868532
0.232558	0.596899	-0.0541938	0.0888829
0.232558	0.604651	-0.0552691	0.0909311
0.232558	0.612403	-0.0563691	0.0929965
0.232558	0.620155	-0.0574941	0.0950774
0.232558	0.627907	-0.0586445	0.0971721
0.232558	0.635659	-0.0598202	0.0992785
0.232558	0.643411	-0.0610211	0.101394
0.232558	0.651163	-0.0622469	0.103517
0.232558	0.658915	-0.0634968	0.105643
0.232558	0.666667	-0.0647697	0.10777
0.232558	0.674419	-0.0660639	0.109893
0.232558	0.682171	-0.0673772	0.112009
0.232558	0.689922	-0.0687065	0.114112
0.232558	0.697674	-0.0700481	0.116197
0.232558	0.705426	-0.0713969	0.118257
0.232558	0.713178	-0.0727467	0.120286
0.232558	0.72093	-0.0740898	0.122275
0.232558	0.728682	-0.0754165	0.124215
0.232558	0.736434	-0.0767152	0.126095
0.232558	0.744186	-0.0779716	0.127905
0.232558	0.751938	-0.0791682	0.12963
0.232558	0.75969	-0.080284	0.131255
0.232558	0.767442	-0.0812938	0.132763
0.232558	0.775194	-0.0821671	0.134135
0.232558	0.782946	-0.0828672	0.135349
0.232558	0.790698	-0.0833502	0.13638
0.232558	0.79845	-0.0835631	0.137202
0.232558	0.806202	-0.0834426	0.137783
0.232558	0.813953	-0.0829124	0.138088
0.232558	0.821705	-0.0818808	0.138081
0.232558	0.829457	-0.0802372	0.137718
0.232558	0.837209	-0.0778484	0.136952
0.232558	0.844961	-0.0745536	0.135733
0.232558	0.852713	-0.0701582	0.134006
0.232558	0.860465	-0.0644271	0.13171
0.232558	0.868217	-0.0570759	0.128784
0.232558	0.875969	-0.0477613	0.125162
0.232558	0.883721	-0.0360696	0.120781
0.232558	0.891473	-0.0215042	0.115579
0.232558	0.899225	-0.00347311	0.109502
0.232558	0.906977	0.0187232	0.102511
0.232558	0.914729	0.045901	0.0945875
0.232558	0.922481	0.0789964	0.0857489
0.232558	0.930233	0.119057	0.0760579
0.232558	0.937984	0.167219	0.0656405
0.232558	0.945736	0.224654	0.0547023
0.232558	0.953488	0.292486	0.0435436
0.232558	0.96124	0.371664	0.0325694
0.232558	0.968992	0.462791	0.0222878
0.232558	0.976744	0.565898	0.0132898
0.232558	0.984496	0.680209	0.00620437
0.232558	0.992248	0.803908	0.00162311
0.24031	0.00775194	-0.000834657	4.14938e-05
0.24031	0.0155039	-0.00232689	0.000152435
0.24031	0.0232558	-0.00375285	0.000328021
0.24031	0.0310078	-0.00511403	0.000563759
0.24031	0.0387597	-0.0064119	0.000855457
0.24031	0.0465116	-0.00764794	0.00119921
0.24031	0.0542636	-0.00882374	0.00159137
0.24031	0.0620155	-0.00994094	0.00202859
0.24031	0.0697674	-0.0110013	0.00250773
0.24031	0.0775194	-0.0120068	0.00302592
0.24031	0.0852713	-0.0129594	0.0035805
0.24031	0.0930233	-0.0138613	0.00416903
0.24031	0.100775	-0.0147148	0.00478929
0.24031	0.108527	-0.0155224	0.00543923
0.24031	0.116279	-0.0162865	0.00611701
0.24031	0.124031	-0.0170098	0.00682095
0.24031	0.131783	-0.0176949	0.00754956
0.24031	0.139535	-0.0183447	0.00830147
0.24031	0.147287	-0.0189618	0.00907549
0.24031	0.155039	-0.0195491	0.00987057
0.24031	0.162791	-0.0201093	0.0106858
0.24031	0.170543	-0.0206452	0.0115203
0.24031	0.178295	-0.0211594	0.0123735
0.24031	0.186047	-0.0216547	0.0132448
0.24031	0.193798	-0.0221335	0.0141338
0.24031	0.20155	-0.0225984	0.01504
0.24031	0.209302	-0.0230517	0.0159631
0.24031	0.217054	-0.0234957	0.0169031
0.24031	0.224806	-0.0239326	0.0178598
0.24031	0.232558	-0.0243644	0.018833
0.24031	0.24031	-0.024793	0.019823
0.24031	0.248062	-0.0252203	0.0208296
0.24031	0.255814	-0.025648	0.0218531
0.24031	0.263566	-0.0260775	0.0228936
0.24031	0.271318	-0.0265103	0.0239513
0.24031	0.27907	-0.0269478	0.0250266
0.24031	0.286822	-0.0273912	0.0261197
0.24031	0.294574	-0.0278415	0.0272308
0.24031	0.302326	-0.0282998	0.0283604
0.24031	0.310078	-0.028767	0.0295088
0.24031	0.317829	-0.0292439	0.0306765
0.24031	0.325581	-0.0297312	0.0318637
0.24031	0.333333	-0.0302296	0.0330709
0.24031	0.341085	-0.0307398	0.0342984
0.24031	0.348837	-0.0312621	0.0355468
0.24031	0.356589	-0.0317971	0.0368164
0.24031	0.364341	-0.0323452	0.0381076
0.24031	0.372093	-0.0329068	0.0394209
0.24031	0.379845	-0.0334822	0.0407565
0.24031	0.387597	-0.0340717	0.042115
0.24031	0.395349	-0.0346755	0.0434966
0.24031	0.403101	-0.035294	0.0449017
0.24031	0.410853	-0.0359272	0.0463307
0.24031	0.418605	-0.0365755	0.0477838
0.24031	0.426357	-0.037239	0.0492614
0.24031	0.434109	-0.037918	0.0507637
0.24031	0.44186	-0.0386126	0.052291
0.24031	0.449612	-0.039323	0.0538434
0.24031	0.457364	-0.0400494	0.0554211
0.24031	0.465116	-0.0407921	0.0570242
0.24031	0.472868	-0.0415512	0.0586529
0.24031	0.48062	-0.0423271	0.0603072
0.24031	0.488372	-0.0431198	0.0619871
0.24031	0.496124	-0.0439299	0.0636926
0.24031	0.503876	-0.0447574	0.0654235
0.24031	0.511628	-0.0456028	0.0671796
0.24031	0.51938	-0.0464665	0.0689609
0.24031	0.527132	-0.0473487	0.070767
0.24031	0.534884	-0.0482499	0.0725975
0.24031	0.542636	-0.0491705	0.074452
0.24031	0.550388	-0.050111	0.07633
0.24031	0.55814	-0.0510717	0.078231
0.24031	0.565891	-0.0520533	0.0801541
0.24031	0.573643	-0.0530561	0.0820987
0.24031	0.581395	-0.0540806	0.0840637
0.24031	0.589147	-0.0551273	0.0860481
0.24031	0.596899	-0.0561965	0.0880508
0.24031	0.604651	-0.0572887	0.0900704
0.24031	0.612403	-0.058404	0.0921053
0.24031	0.620155	-0.0595427	0.0941539
0.24031	0.627907	-0.0607047	0.0962141
0.24031	0.635659	-0.0618899	0.0982838
0.24031	0.643411	-0.0630979	0.100361
0.24031	0.651163	-0.0643279	0.102442
0.24031	0.658915	-0.0655789	0.104524
0.24031	0.666667	-0.0668493	0.106603
0.24031	0.674419	-0.0681371	0.108676
0.24031	0.682171	-0.0694394	0.110739
0.24031	0.689922	-0.0707527	0.112785
0.24031	0.697674	-0.0720725	0.114809
0.24031	0.705426	-0.073393	0.116805
0.24031	0.713178	-0.0747072	0.118766
0.24031	0.72093	-0.0760064	0.120682
0.24031	0.728682	-0.0772799	0.122546
0.24031	0.736434	-0.0785147	0.124345
0.24031	0.744186	-0.0796953	0.126069
0.24031	0.751938	-0.0808026	0.127703
0.24031	0.75969	-0.0818139	0.129233
0.24031	0.767442	-0.0827021	0.130642
0.24031	0.775194	-0.0834345	0.131909
0.24031	0.782946	-0.083972	0.133014
0.24031	0.790698	-0.0842682	0.133932
0.24031	0.79845	-0.0842672	0.134636
0.24031	0.806202	-0.0839024	0.135095
0.24031	0.813953	-0.0830943	0.135277
0.24031	0.821705	-0.0817474	0.135144
0.24031	0.829457	-0.0797475	0.134654
0.24031	0.837209	-0.0769572	0.133763
0.24031	0.844961	-0.0732118	0.132421
0.24031	0.852713	-0.068313	0.130576
0.24031	0.860465	-0.0620223	0.128171
0.24031	0.868217	-0.0540527	0.125148
0.24031	0.875969	-0.0440597	0.121446
0.24031	0.883721	-0.0316305	0.117007
0.24031	0.891473	-0.0162727	0.111776
0.24031	0.899225	0.00259735	0.105705
0.24031	0.906977	0.0256645	0.0987642
0.24031	0.914729	0.0537222	0.090943
0.24031	0.922481	0.0876735	0.0822659
0.24031	0.930233	0.128521	0.0728026
0.24031	0.937984	0.177339	0.0626828
0.24031	0.945736	0.235226	0.0521108
0.24031	0.953488	0.303217	0.041379
0.24031	0.96124	0.382168	0.0308749
0.24031	0.968992	0.472588	0.0210781
0.24031	0.976744	0.574436	0.0125402
0.24031	0.984496	0.686908	0.00584191
0.24031	0.992248	0.808225	0.00152456
0.248062	0.00775194	-0.000875729	4.10718e-05
0.248062	0.0155039	-0.00243673	0.000150909
0.248062	0.0232558	-0.00392671	0.000324765
0.248062	0.0310078	-0.00534746	0.000558195
0.248062	0.0387597	-0.00670074	0.000847044
0.248062	0.0465116	-0.00798833	0.00118743
0.248062	0.0542636	-0.00921206	0.00157576
0.248062	0.0620155	-0.0103738	0.00200866
0.248062	0.0697674	-0.0114757	0.00248304
0.248062	0.0775194	-0.0125198	0.00299604
0.248062	0.0852713	-0.0135084	0.003545
0.248062	0.0930233	-0.0144438	0.00412751
0.248062	0.100775	-0.0153286	0.00474134
0.248062	0.108527	-0.0161655	0.00538447
0.248062	0.116279	-0.0169571	0.00605505
0.248062	0.124031	-0.0177061	0.00675143
0.248062	0.131783	-0.0184156	0.00747211
0.248062	0.139535	-0.0190883	0.00821576
0.248062	0.147287	-0.0197272	0.0089812
0.248062	0.155039	-0.0203353	0.00976738
0.248062	0.162791	-0.0209153	0.0105734
0.248062	0.170543	-0.0214702	0.0113985
0.248062	0.178295	-0.0220029	0.0122419
0.248062	0.186047	-0.022516	0.0131032
0.248062	0.193798	-0.0230122	0.0139819
0.248062	0.20155	-0.0234941	0.0148777
0.248062	0.209302	-0.0239642	0.0157902
0.248062	0.217054	-0.0244248	0.0167194
0.248062	0.224806	-0.0248782	0.017665
0.248062	0.232558	-0.0253265	0.0186272
0.248062	0.24031	-0.0257717	0.0196058
0.248062	0.248062	-0.0262156	0.020601
0.248062	0.255814	-0.0266599	0.021613
0.248062	0.263566	-0.0271064	0.0226419
0.248062	0.271318	-0.0275564	0.023688
0.248062	0.27907	-0.0280113	0.0247515
0.248062	0.286822	-0.0284724	0.0258327
0.248062	0.294574	-0.0289408	0.0269319
0.248062	0.302326	-0.0294175	0.0280496
0.248062	0.310078	-0.0299034	0.029186
0.248062	0.317829	-0.0303995	0.0303416
0.248062	0.325581	-0.0309063	0.0315167
0.248062	0.333333	-0.0314247	0.0327118
0.248062	0.341085	-0.0319552	0.0339272
0.248062	0.348837	-0.0324983	0.0351635
0.248062	0.356589	-0.0330545	0.0364208
0.248062	0.364341	-0.0336242	0.0376998
0.248062	0.372093	-0.0342078	0.0390007
0.248062	0.379845	-0.0348055	0.0403241
0.248062	0.387597	-0.0354177	0.0416701
0.248062	0.395349	-0.0360447	0.0430393
0.248062	0.403101	-0.0366865	0.0444319
0.248062	0.410853	-0.0373436	0.0458482
0.248062	0.418605	-0.0380159	0.0472886
0.248062	0.426357	-0.0387038	0.0487534
0.248062	0.434109	-0.0394073	0.0502427
0.248062	0.44186	-0.0401267	0.0517568
0.248062	0.449612	-0.0408621	0.0532958
0.248062	0.457364	-0.0416136	0.05486
0.248062	0.465116	-0.0423815	0.0564493
0.248062	0.472868	-0.0431658	0.0580639
0.248062	0.48062	-0.0439669	0.0597038
0.248062	0.488372	-0.044785	0.0613689
0.248062	0.496124	-0.0456201	0.0630592
0.248062	0.503876	-0.0464727	0.0647745
0.248062	0.511628	-0.0473429	0.0665145
0.248062	0.51938	-0.048231	0.0682791
0.248062	0.527132	-0.0491374	0.0700678
0.248062	0.534884	-0.0500624	0.0718803
0.248062	0.542636	-0.0510062	0.073716
0.248062	0.550388	-0.0519693	0.0755744
0.248062	0.55814	-0.0529521	0.0774547
0.248062	0.565891	-0.0539548	0.0793563
0.248062	0.573643	-0.0549779	0.0812781
0.248062	0.581395	-0.0560217	0.0832192
0.248062	0.589147	-0.0570865	0.0851784
0.248062	0.596899	-0.0581725	0.0871544
0.248062	0.604651	-0.05928	0.0891458
0.248062	0.612403	-0.060409	0.0911508
0.248062	0.620155	-0.0615595	0.0931676
0.248062	0.627907	-0.0627313	0.0951942
0.248062	0.635659	-0.0639239	0.0972282
0.248062	0.643411	-0.0651367	0.099267
0.248062	0.651163	-0.0663685	0.101308
0.248062	0.658915	-0.0676181	0.103347
0.248062	0.666667	-0.0688834	0.105381
0.248062	0.674419	-0.0701619	0.107406
0.248062	0.682171	-0.0714502	0.109417
0.248062	0.689922	-0.0727443	0.111408
0.248062	0.697674	-0.074039	0.113375
0.248062	0.705426	-0.0753277	0.115309
0.248062	0.713178	-0.0766026	0.117205
0.248062	0.72093	-0.0778541	0.119052
0.248062	0.728682	-0.0790703	0.120843
0.248062	0.736434	-0.0802372	0.122565
0.248062	0.744186	-0.0813378	0.124208
0.248062	0.751938	-0.0823515	0.125757
0.248062	0.75969	-0.0832541	0.127197
0.248062	0.767442	-0.0840164	0.128511
0.248062	0.775194	-0.0846036	0.12968
0.248062	0.782946	-0.0849746	0.130683
0.248062	0.790698	-0.0850802	0.131495
0.248062	0.79845	-0.0848618	0.13209
0.248062	0.806202	-0.08425	0.132437
0.248062	0.813953	-0.0831619	0.132505
0.248062	0.821705	-0.0814986	0.132256
0.248062	0.829457	-0.0791423	0.131651
0.248062	0.837209	-0.0759522	0.130646
0.248062	0.844961	-0.0717599	0.129194
0.248062	0.852713	-0.0663637	0.127245
0.248062	0.860465	-0.0595223	0.124745
0.248062	0.868217	-0.0509469	0.121639
0.248062	0.875969	-0.0402925	0.117872
0.248062	0.883721	-0.0271479	0.113389
0.248062	0.891473	-0.0110256	0.108142
0.248062	0.899225	0.00864877	0.10209
0.248062	0.906977	0.032545	0.09521
0.248062	0.914729	0.0614336	0.0874985
0.248062	0.922481	0.0961851	0.078987
0.248062	0.930233	0.137757	0.0697503
0.248062	0.937984	0.187169	0.0599208
0.248062	0.945736	0.245446	0.0497009
0.248062	0.953488	0.313544	0.0393744
0.248062	0.96124	0.392231	0.0293122
0.248062	0.968992	0.481933	0.0199671
0.248062	0.976744	0.582549	0.0118544
0.248062	0.984496	0.693251	0.0055116
0.248062	0.992248	0.812301	0.00143519
0.255814	0.00775194	-0.000916331	4.06024e-05
0.255814	0.0155039	-0.00254532	0.000149195
0.255814	0.0232558	-0.00409861	0.000321089
0.255814	0.0310078	-0.00557826	0.00055189
0.255814	0.0387597	-0.00698634	0.000837484
0.255814	0.0465116	-0.00832488	0.00117403
0.255814	0.0542636	-0.00959598	0.00155795
0.255814	0.0620155	-0.0108018	0.00198592
0.255814	0.0697674	-0.0119446	0.00245486
0.255814	0.0775194	-0.0130269	0.00296191
0.255814	0.0852713	-0.0140509	0.00350447
0.255814	0.0930233	-0.0150195	0.00408011
0.255814	0.100775	-0.0159352	0.00468663
0.255814	0.108527	-0.0168009	0.00532203
0.255814	0.116279	-0.0176195	0.00598447
0.255814	0.124031	-0.018394	0.00667231
0.255814	0.131783	-0.0191274	0.00738408
0.255814	0.139535	-0.0198227	0.00811846
0.255814	0.147287	-0.020483	0.00887428
0.255814	0.155039	-0.0211115	0.00965051
0.255814	0.162791	-0.0217111	0.0104463
0.255814	0.170543	-0.0222848	0.0112608
0.255814	0.178295	-0.0228355	0.0120934
0.255814	0.186047	-0.0233662	0.0129437
0.255814	0.193798	-0.0238796	0.013811
0.255814	0.20155	-0.0243783	0.0146953
0.255814	0.209302	-0.024865	0.0155961
0.255814	0.217054	-0.0253421	0.0165133
0.255814	0.224806	-0.0258118	0.0174468
0.255814	0.232558	-0.0262764	0.0183967
0.255814	0.24031	-0.0267379	0.019363
0.255814	0.248062	-0.0271983	0.0203457
0.255814	0.255814	-0.0276593	0.021345
0.255814	0.263566	-0.0281226	0.0223612
0.255814	0.271318	-0.0285896	0.0233945
0.255814	0.27907	-0.0290619	0.0244451
0.255814	0.286822	-0.0295406	0.0255133
0.255814	0.294574	-0.030027	0.0265996
0.255814	0.302326	-0.0305221	0.0277042
0.255814	0.310078	-0.0310267	0.0288275
0.255814	0.317829	-0.0315419	0.0299699
0.255814	0.325581	-0.0320683	0.0311319
0.255814	0.333333	-0.0326066	0.0323138
0.255814	0.341085	-0.0331574	0.033516
0.255814	0.348837	-0.0337213	0.034739
0.255814	0.356589	-0.0342986	0.0359831
0.255814	0.364341	-0.0348899	0.0372488
0.255814	0.372093	-0.0354954	0.0385365
0.255814	0.379845	-0.0361155	0.0398464
0.255814	0.387597	-0.0367504	0.0411791
0.255814	0.395349	-0.0374004	0.0425348
0.255814	0.403101	-0.0380657	0.043914
0.255814	0.410853	-0.0387464	0.0453168
0.255814	0.418605	-0.0394427	0.0467436
0.255814	0.426357	-0.0401548	0.0481946
0.255814	0.434109	-0.0408828	0.0496701
0.255814	0.44186	-0.0416268	0.0511703
0.255814	0.449612	-0.042387	0.0526952
0.255814	0.457364	-0.0431635	0.0542451
0.255814	0.465116	-0.0439563	0.05582
0.255814	0.472868	-0.0447658	0.0574199
0.255814	0.48062	-0.0455918	0.0590448
0.255814	0.488372	-0.0464348	0.0606946
0.255814	0.496124	-0.0472947	0.0623693
0.255814	0.503876	-0.0481719	0.0640685
0.255814	0.511628	-0.0490664	0.065792
0.255814	0.51938	-0.0499786	0.0675396
0.255814	0.527132	-0.0509086	0.0693107
0.255814	0.534884	-0.0518566	0.071105
0.255814	0.542636	-0.0528231	0.0729219
0.255814	0.550388	-0.0538081	0.0747606
0.255814	0.55814	-0.054812	0.0766204
0.255814	0.565891	-0.055835	0.0785006
0.255814	0.573643	-0.0568773	0.0803999
0.255814	0.581395	-0.0579392	0.0823175
0.255814	0.589147	-0.0590209	0.0842519
0.255814	0.596899	-0.0601224	0.0862018
0.255814	0.604651	-0.0612438	0.0881656
0.255814	0.612403	-0.0623849	0.0901415
0.255814	0.620155	-0.0635456	0.0921276
0.255814	0.627907	-0.0647253	0.0941216
0.255814	0.635659	-0.0659234	0.096121
0.255814	0.643411	-0.0671388	0.0981232
0.255814	0.651163	-0.0683704	0.100125
0.255814	0.658915	-0.0696161	0.102123
0.255814	0.666667	-0.0708738	0.104113
0.255814	0.674419	-0.0721403	0.106092
0.255814	0.682171	-0.0734118	0.108053
0.255814	0.689922	-0.0746837	0.109993
0.255814	0.697674	-0.0759501	0.111904
0.255814	0.705426	-0.0772038	0.11378
0.255814	0.713178	-0.0784361	0.115614
0.255814	0.72093	-0.0796362	0.117396
0.255814	0.728682	-0.0807916	0.119117
0.255814	0.736434	-0.0818868	0.120767
0.255814	0.744186	-0.0829035	0.122332
0.255814	0.751938	-0.0838198	0.123801
0.255814	0.75969	-0.0846097	0.125156
0.255814	0.767442	-0.0852423	0.126382
0.255814	0.775194	-0.0856808	0.127459
0.255814	0.782946	-0.0858817	0.128366
0.255814	0.790698	-0.0857934	0.12908
0.255814	0.79845	-0.0853549	0.129573
0.255814	0.806202	-0.0844938	0.129816
0.255814	0.813953	-0.0831241	0.129779
0.255814	0.821705	-0.0811438	0.129424
0.255814	0.829457	-0.0784319	0.128713
0.255814	0.837209	-0.0748442	0.127606
0.255814	0.844961	-0.0702091	0.126055
0.255814	0.852713	-0.064322	0.124013
0.255814	0.860465	-0.0569394	0.12143
0.255814	0.868217	-0.0477712	0.118255
0.255814	0.875969	-0.0364724	0.114434
0.255814	0.883721	-0.0226343	0.109921
0.255814	0.891473	-0.0057748	0.10467
0.255814	0.899225	0.0146706	0.0986482
0.255814	0.906977	0.0393561	0.0918371
0.255814	0.914729	0.0690294	0.0842414
0.255814	0.922481	0.104529	0.0758977
0.255814	0.930233	0.14677	0.0668854
0.255814	0.937984	0.196716	0.0573383
0.255814	0.945736	0.255328	0.0474564
0.255814	0.953488	0.323485	0.0375149
0.255814	0.96124	0.401877	0.0278681
0.255814	0.968992	0.490857	0.0189443
0.255814	0.976744	0.590268	0.0112255
0.255814	0.984496	0.699266	0.00520976
0.255814	0.992248	0.816157	0.0013539
0.263566	0.00775194	-0.000956421	4.00897e-05
0.263566	0.0155039	-0.00265254	0.000147308
0.263566	0.0232558	-0.00426832	0.000317027
0.263566	0.0310078	-0.00580614	0.000544902
0.263566	0.0387597	-0.0072683	0.000826866
0.263566	0.0465116	-0.00865713	0.00115912
0.263566	0.0542636	-0.00997498	0.00153812
0.263566	0.0620155	-0.0112243	0.00196057
0.263566	0.0697674	-0.0124075	0.00242342
0.263566	0.0775194	-0.0135273	0.00292384
0.263566	0.0852713	-0.0145863	0.00345924
0.263566	0.0930233	-0.0155874	0.00402723
0.263566	0.100775	-0.0165336	0.00462563
0.263566	0.108527	-0.0174277	0.00525243
0.263566	0.116279	-0.0182729	0.00590585
0.263566	0.124031	-0.0190724	0.00658424
0.263566	0.131783	-0.0198293	0.00728616
0.263566	0.139535	-0.0205468	0.00801031
0.263566	0.147287	-0.0212283	0.00875554
0.263566	0.155039	-0.0218768	0.00952083
0.263566	0.162791	-0.0224956	0.0103053
0.263566	0.170543	-0.0230877	0.0111083
0.263566	0.178295	-0.0236563	0.0119291
0.263566	0.186047	-0.0242043	0.0127672
0.263566	0.193798	-0.0247346	0.0136223
0.263566	0.20155	-0.02525	0.0144939
0.263566	0.209302	-0.025753	0.0153819
0.263566	0.217054	-0.0262463	0.0162862
0.263566	0.224806	-0.0267322	0.0172066
0.263566	0.232558	-0.027213	0.0181432
0.263566	0.24031	-0.0276907	0.019096
0.263566	0.248062	-0.0281675	0.0200651
0.263566	0.255814	-0.028645	0.0210508
0.263566	0.263566	-0.029125	0.0220532
0.263566	0.271318	-0.029609	0.0230726
0.263566	0.27907	-0.0300986	0.0241093
0.263566	0.286822	-0.0305949	0.0251636
0.263566	0.294574	-0.0310992	0.0262358
0.263566	0.302326	-0.0316126	0.0273263
0.263566	0.310078	-0.032136	0.0284355
0.263566	0.317829	-0.0326702	0.0295638
0.263566	0.325581	-0.0332161	0.0307116
0.263566	0.333333	-0.0337743	0.0318794
0.263566	0.341085	-0.0343455	0.0330674
0.263566	0.348837	-0.0349301	0.0342762
0.263566	0.356589	-0.0355286	0.0355061
0.263566	0.364341	-0.0361414	0.0367575
0.263566	0.372093	-0.0367688	0.038031
0.263566	0.379845	-0.0374112	0.0393267
0.263566	0.387597	-0.0380688	0.0406451
0.263566	0.395349	-0.0387419	0.0419866
0.263566	0.403101	-0.0394305	0.0433514
0.263566	0.410853	-0.0401349	0.0447399
0.263566	0.418605	-0.0408551	0.0461523
0.263566	0.426357	-0.0415914	0.0475889
0.263566	0.434109	-0.0423438	0.0490499
0.263566	0.44186	-0.0431124	0.0505355
0.263566	0.449612	-0.0438973	0.0520457
0.263566	0.457364	-0.0446985	0.0535808
0.263566	0.465116	-0.0455162	0.0551406
0.263566	0.472868	-0.0463505	0.0567253
0.263566	0.48062	-0.0472013	0.0583348
0.263566	0.488372	-0.0480689	0.059969
0.263566	0.496124	-0.0489534	0.0616276
0.263566	0.503876	-0.0498548	0.0633105
0.263566	0.511628	-0.0507733	0.0650174
0.263566	0.51938	-0.051709	0.0667478
0.263566	0.527132	-0.0526621	0.0685014
0.263566	0.534884	-0.0536328	0.0702775
0.263566	0.542636	-0.0546211	0.0720756
0.263566	0.550388	-0.0556273	0.0738948
0.263566	0.55814	-0.0566516	0.0757344
0.263566	0.565891	-0.057694	0.0775935
0.263566	0.573643	-0.0587547	0.0794709
0.263566	0.581395	-0.0598337	0.0813654
0.263566	0.589147	-0.0609312	0.0832756
0.263566	0.596899	-0.062047	0.0852002
0.263566	0.604651	-0.0631809	0.0871373
0.263566	0.612403	-0.0643327	0.0890851
0.263566	0.620155	-0.065502	0.0910415
0.263566	0.627907	-0.0666879	0.0930041
0.263566	0.635659	-0.0678897	0.0949704
0.263566	0.643411	-0.0691059	0.0969375
0.263566	0.651163	-0.070335	0.0989022
0.263566	0.658915	-0.0715747	0.100861
0.263566	0.666667	-0.0728224	0.102809
0.263566	0.674419	-0.0740744	0.104744
0.263566	0.682171	-0.0753266	0.106658
0.263566	0.689922	-0.0765735	0.108548
0.263566	0.697674	-0.0778087	0.110407
0.263566	0.705426	-0.0790243	0.112227
0.263566	0.713178	-0.0802107	0.114002
0.263566	0.72093	-0.0813563	0.115722
0.263566	0.728682	-0.0824474	0.117378
0.263566	0.736434	-0.0834674	0.118958
